date,close
2024-08-07,113.40625
2024-08-08,113.171875
2024-08-09,113.46875
2024-08-12,113.75
2024-08-13,114.140625
2024-08-14,114.28125
2024-08-15,113.46875
2024-08-16,113.625
2024-08-19,113.734375
2024-08-20,114.078125
2024-08-21,114.40625
2024-08-22,113.8125
2024-08-23,114.21875
2024-08-26,114.109375
2024-08-27,114.03125
2024-08-28,114.046875
2024-08-29,113.828125
2024-08-30,113.515625
2024-09-02,113.515625
2024-09-03,113.953125
2024-09-04,114.515625
2024-09-05,114.703125
2024-09-06,114.96875
2024-09-09,115.0
2024-09-10,115.40625
2024-09-11,115.28125
2024-09-12,115.140625
2024-09-13,115.375
2024-09-16,115.515625
2024-09-17,115.328125
2024-09-18,115.03125
2024-09-19,114.6875
2024-09-20,114.796875
2024-09-23,114.71875
2024-09-24,114.796875
2024-09-25,114.5
2024-09-26,114.359375
2024-09-27,114.6875
2024-09-30,114.234375
2024-10-01,114.640625
2024-10-02,114.375
2024-10-03,113.859375
2024-10-04,112.796875
2024-10-07,112.4375
2024-10-08,112.421875
2024-10-09,112.15625
2024-10-10,112.03125
2024-10-11,112.203125
2024-10-14,111.8125
2024-10-15,112.390625
2024-10-16,112.484375
2024-10-17,112.0
2024-10-18,112.171875
2024-10-21,111.46875
2024-10-22,111.296875
2024-10-23,110.984375
2024-10-24,111.234375
2024-10-25,111.015625
2024-10-28,110.65625
2024-10-29,110.703125
2024-10-30,110.65625
2024-10-31,110.421875
2024-11-01,109.984375
2024-11-04,110.3125
2024-11-05,110.359375
2024-11-06,109.5
2024-11-07,110.140625
2024-11-08,110.234375
2024-11-11,109.859375
2024-11-12,109.375
2024-11-13,109.375
2024-11-14,109.5
2024-11-15,109.484375
2024-11-18,109.578125
2024-11-19,109.796875
2024-11-20,109.640625
2024-11-21,109.453125
2024-11-22,109.59375
2024-11-25,110.484375
2024-11-26,110.28125
2024-11-27,110.6875
2024-11-28,110.6875
2024-11-29,110.96875
2024-12-02,110.890625
2024-12-03,110.75
2024-12-04,111.03125
2024-12-05,110.984375
2024-12-06,111.234375
2024-12-09,110.953125
2024-12-10,110.78125
2024-12-11,110.46875
2024-12-12,110.15625
2024-12-13,109.65625
2024-12-16,109.640625
2024-12-17,109.6875
2024-12-18,108.796875
2024-12-19,108.390625
2024-12-20,108.75
2024-12-23,108.25
2024-12-24,108.34375
2024-12-26,108.4375
2024-12-27,108.21875
2024-12-30,108.75
2024-12-31,108.53125
2025-01-02,108.59375
2025-01-03,108.421875
2025-01-06,108.3125
2025-01-07,107.953125
2025-01-08,107.921875
2025-01-09,108.0
2025-01-10,107.171875
2025-01-13,107.015625
2025-01-14,107.140625
2025-01-15,108.109375
2025-01-16,108.390625
2025-01-17,108.328125
2025-01-20,108.328125
2025-01-21,108.515625
2025-01-22,108.34375
2025-01-23,108.15625
2025-01-24,108.25
2025-01-27,108.9375
2025-01-28,108.8125
2025-01-29,108.734375
2025-01-30,109.015625
2025-01-31,108.625
2025-02-03,108.734375
2025-02-04,108.984375
2025-02-05,109.53125
2025-02-06,109.359375
2025-02-07,109.015625
2025-02-10,109.0
2025-02-11,108.734375
2025-02-12,108.046875
2025-02-13,108.75
2025-02-14,109.09375
2025-02-17,109.09375
2025-02-18,108.625
2025-02-19,108.734375
2025-02-20,108.953125
2025-02-21,109.46875
2025-02-24,109.65625
2025-02-25,110.296875
2025-02-26,110.625
2025-02-27,110.390625
2025-02-28,110.84375
2025-03-03,111.15625
2025-03-04,111.0
2025-03-05,110.625
2025-03-06,110.546875
2025-03-07,110.328125
2025-03-10,111.078125
2025-03-11,110.59375
2025-03-12,110.390625
2025-03-13,110.6875
2025-03-14,110.390625
2025-03-17,110.359375
2025-03-18,110.546875
2025-03-19,110.75
2025-03-20,110.921875
2025-03-21,110.84375
2025-03-24,110.296875
2025-03-25,110.5
2025-03-26,110.3125
2025-03-27,110.171875
2025-03-28,110.953125
2025-03-31,110.96875
2025-04-01,111.53125
2025-04-02,111.25
2025-04-03,112.390625
2025-04-04,112.796875
2025-04-07,111.8125
2025-04-08,111.21875
2025-04-09,110.078125
2025-04-10,110.34375
2025-04-11,109.484375
2025-04-14,110.5
2025-04-15,110.828125
2025-04-16,111.171875
2025-04-17,110.921875
2025-04-21,110.5625
2025-04-22,110.546875
2025-04-23,110.40625
2025-04-24,110.96875
2025-04-25,111.265625
2025-04-28,111.65625
2025-04-29,111.90625
2025-04-30,111.96875
2025-05-01,111.609375
2025-05-02,110.90625
2025-05-05,110.8125
2025-05-06,111.0625
2025-05-07,111.296875
2025-05-08,110.546875
2025-05-09,110.5625
2025-05-12,109.90625
2025-05-13,109.71875
2025-05-14,109.46875
2025-05-15,110.0
2025-05-16,110.078125
2025-05-19,109.890625
2025-05-20,109.953125
2025-05-21,109.25
2025-05-22,109.578125
2025-05-23,109.828125
2025-05-27,110.265625
2025-05-28,109.96875
2025-05-29,110.390625
2025-05-30,110.453125
2025-06-02,110.171875
2025-06-03,110.15625
2025-06-04,110.8125
2025-06-05,110.5
2025-06-06,109.609375
2025-06-09,109.859375
2025-06-10,109.90625
2025-06-11,110.390625
2025-06-12,110.765625
2025-06-13,110.3125
2025-06-16,110.1875
2025-06-17,110.546875
2025-06-18,110.5
2025-06-20,110.6875
2025-06-23,111.15625
2025-06-24,111.359375
2025-06-25,111.390625
2025-06-26,111.71875
2025-06-27,111.515625
2025-06-30,111.828125
2025-07-01,111.5625
2025-07-02,111.328125
2025-07-03,110.921875
2025-07-07,110.625
2025-07-08,110.484375
2025-07-09,110.96875
2025-07-10,110.921875
2025-07-11,110.421875
2025-07-14,110.46875
2025-07-15,109.984375
2025-07-16,110.328125
2025-07-17,110.21875
2025-07-18,110.484375
2025-07-21,110.890625
2025-07-22,111.109375
2025-07-23,110.71875
2025-07-24,110.53125
2025-07-25,110.6875
2025-07-28,110.46875
2025-07-29,111.0625
2025-07-30,110.703125
2025-07-31,110.765625
2025-08-01,111.90625
2025-08-04,112.078125
2025-08-05,112.0
2025-08-06,111.9375
2025-08-07,111.796875
2025-08-08,111.53125
2025-08-11,111.59375
2025-08-12,111.515625
2025-08-13,111.875
2025-08-14,111.5
2025-08-15,111.296875
2025-08-18,111.21875
2025-08-19,111.46875
2025-08-20,111.5625
2025-08-21,111.25
2025-08-22,111.84375
2025-08-25,111.671875
2025-08-26,111.90625
2025-08-27,112.109375
2025-08-28,112.234375
2025-08-29,112.140625
2025-09-02,111.78125
2025-09-03,112.25
2025-09-04,112.484375
2025-09-05,113.03125
2025-09-08,113.1875
2025-09-09,112.984375
2025-09-10,113.203125
2025-09-11,113.28125
2025-09-12,112.921875
2025-09-15,113.109375
2025-09-16,113.1875
2025-09-17,112.765625
2025-09-18,112.625
2025-09-19,112.390625
2025-09-22,112.34375
2025-09-23,112.515625
2025-09-24,112.28125
2025-09-25,111.96875
2025-09-26,111.90625
2025-09-29,112.15625
2025-09-30,112.140625
2025-10-01,112.484375
2025-10-02,112.5625
2025-10-03,112.3125
2025-10-06,112.03125
2025-10-07,112.3125
2025-10-08,112.25
2025-10-09,112.125
2025-10-10,112.78125
2025-10-13,112.796875
2025-10-14,113.046875
2025-10-15,112.875
2025-10-16,113.375
2025-10-17,113.109375
2025-10-20,113.21875
2025-10-21,113.375
2025-10-22,113.421875
2025-10-23,113.125
2025-10-24,113.078125
2025-10-27,113.0625
2025-10-28,113.109375
2025-10-29,112.546875
2025-10-30,112.34375
2025-10-31,112.3125
2025-11-03,112.3125
2025-11-04,112.421875
2025-11-05,111.96875
2025-11-06,112.46875
2025-11-07,112.5
2025-11-10,112.328125
2025-11-11,112.671875
2025-11-12,112.640625
2025-11-13,112.40625
2025-11-14,112.171875
2025-11-17,112.28125
2025-11-18,112.421875
2025-11-19,112.328125
2025-11-20,112.515625
2025-11-21,112.890625
2025-11-24,113.015625
2025-11-25,113.265625
2025-11-26,113.25
2025-11-28,113.03125
2025-12-01,112.515625
2025-12-02,112.578125
2025-12-03,112.796875
2025-12-04,112.40625
2025-12-05,112.203125
2025-12-08,111.9375
2025-12-09,111.78125
2025-12-10,111.90625
2025-12-11,112.140625
2025-12-12,111.859375
2025-12-15,111.96875
2025-12-16,112.203125
2025-12-17,112.1875
2025-12-18,112.4375
2025-12-19,112.1875
2025-12-22,112.03125
2025-12-23,111.984375
2025-12-24,112.203125
2025-12-26,112.265625
2025-12-29,112.40625
2025-12-30,112.328125
2025-12-31,112.125
2026-01-02,111.890625
2026-01-05,112.109375
2026-01-06,112.015625
2026-01-07,112.265625
2026-01-08,111.9375
2026-01-09,111.90625
2026-01-12,111.828125
2026-01-13,111.953125
2026-01-14,112.15625
2026-01-15,111.90625
2026-01-16,111.4375
2026-01-20,111.109375
2026-01-21,111.34375
2026-01-22,111.28125
2026-01-23,111.359375
2026-01-26,111.515625
2026-01-27,111.484375
2026-01-28,111.328125
2026-01-29,111.546875
2026-01-30,111.515625
2026-02-02,111.28125
2026-02-03,111.28125
2026-02-04,111.296875
2026-02-05,111.8125
2026-02-06,111.796875
2026-02-09,111.875
2026-02-10,112.203125
2026-02-11,111.96875
2026-02-12,112.484375
2026-02-13,112.859375
2026-02-17,112.8125
2026-02-18,112.640625
2026-02-19,112.65625
2026-02-20,112.625
2026-02-23,113.0625
2026-02-24,112.984375
2026-02-25,112.859375
2026-02-26,113.109375
2026-02-27,113.546875
2026-03-02,112.828125
2026-03-03,112.765625
2026-03-04,112.5625
2026-03-05,112.0625
2026-03-06,112.1875
2026-03-09,112.109375
2026-03-10,112.203125
2026-03-11,111.734375
2026-03-12,111.15625
2026-03-13,111.15625
2026-03-16,111.640625
2026-03-17,111.75
2026-03-18,111.296875
2026-03-19,110.96875
2026-03-20,110.25
2026-03-23,110.671875
2026-03-24,110.171875
2026-03-25,110.640625
2026-03-26,109.921875
2026-03-27,109.90625
2026-03-30,110.5625
2026-03-31,110.796875
2026-04-01,110.734375
2026-04-02,110.765625
2026-04-03,110.5
2026-04-06,110.5625
2026-04-07,110.609375
2026-04-08,110.984375
2026-04-09,110.984375
2026-04-10,110.84375
2026-04-13,110.984375
2026-04-14,111.28125
2026-04-15,111.109375
2026-04-16,110.96875
2026-04-17,111.46875
2026-04-20,111.40625
2026-04-21,111.046875
2026-04-22,111.03125
2026-04-23,110.796875
2026-04-24,110.96875
2026-04-27,110.78125
2026-04-28,110.609375
2026-04-29,110.109375
2026-04-30,110.34375
2026-05-01,110.390625
2026-05-04,109.921875
2026-05-05,110.09375
2026-05-06,110.546875
2026-05-07,110.265625
2026-05-08,110.5
2026-05-11,110.15625
2026-05-12,109.78125
2026-05-13,109.75
2026-05-14,109.859375
2026-05-15,108.921875
2026-05-18,108.765625
2026-05-19,108.453125
2026-05-20,109.15625
2026-05-21,108.984375
2026-05-22,109.0
2026-05-26,109.578125
2026-05-27,109.65625
2026-05-28,109.796875
2026-05-29,109.828125
2026-06-01,109.609375
2026-06-02,109.703125
2026-06-03,109.453125
2026-06-04,109.59375
2026-06-05,109.078125
2026-06-08,109.03125
2026-06-09,109.21875
2026-06-10,109.140625
2026-06-11,109.671875
2026-06-12,109.515625
2026-06-15,109.65625
2026-06-16,109.9375
2026-06-17,109.5625
2026-06-18,109.625
2026-06-22,109.234375
2026-06-23,109.375
2026-06-24,110.0
2026-06-25,110.09375
2026-06-26,110.265625
2026-06-29,110.1875
2026-06-30,109.890625
2026-07-01,109.578125
2026-07-02,109.578125
2026-07-06,109.640625
2026-07-07,109.328125
2026-07-08,109.0
2026-07-09,109.265625
2026-07-10,109.03125
2026-07-13,108.703125
2026-07-14,108.921875
2026-07-15,109.296875
2026-07-16,109.140625
2026-07-17,109.40625
